0.000000	0
0.060134	0
0.670967	0
0.941538	0
0.429541	0
0.302950	0
0.679352	0
0.867870	0
0.291671	0
0.120008	0
0.979445	0
0.536125	1
0.652043	0
0.894515	0
0.105665	0
0.914648	0
0.490863	0
0.937052	0
0.028609	1
0.839816	0
0.794575	0
0.428491	1
0.648719	0
0.023739	0
0.985198	0
0.219037	1
0.350190	0
0.641355	0
0.254679	1
0.392209	0
0.857902	0
0.756654	0
0.088877	0
0.761984	0
0.660108	0
0.439725	1
0.451566	0
0.469562	0
0.930301	0
0.565250	0
0.153952	1
0.476864	0
0.659471	0
0.732328	0
0.235927	0
0.227371	0
0.429114	0
0.117936	1
0.149872	0
0.890618	0
0.620759	0
0.092168	0
0.060518	0
0.132120	0
0.540993	0
0.470543	0
0.423161	0
0.065404	1
0.251653	0
0.539123	0
0.033396	1
0.278841	0
0.472684	0
0.394140	0
0.313472	0
0.518732	0
0.335359	1
0.385214	0
0.288062	0
0.456427	0
0.169821	1
0.186044	0
0.839781	0
0.204765	1
0.477701	0
0.720428	0
0.232497	1
0.580652	0
0.016837	0
0.973823	0
0.038562	1
0.118942	0
0.066185	0
0.374338	0
0.500023	0
0.878464	0
0.338590	1
0.684368	0
0.173754	1
0.291683	0
0.318853	0
0.960029	0
0.200546	1
0.575945	0
0.911715	0
0.201712	0
0.177212	0
0.406725	0
0.820835	0
0.771017	0
0.477099	1
0.606341	0
0.765040	0
0.022331	1
0.323501	0
0.078010	1
0.111438	0
0.938007	0
0.082794	1
0.515408	0
0.458362	0
0.692205	0
0.886219	0
0.688899	0
0.324171	1
0.339560	0
0.991704	0
0.570641	1
0.765222	0
0.079734	1
0.086590	0
0.319547	0
0.620074	0
0.590371	0
0.364770	0
0.682910	0
0.675466	0
0.550331	0
0.404790	0
0.309479	0
0.407585	0
0.275881	0
0.724970	0
0.572218	0
0.264549	1
0.271221	0
0.413826	0
0.177177	0
0.807530	0
0.156237	0
0.871944	0
0.764349	0
0.413877	0
0.030775	1
0.239469	0
0.761913	0
0.465883	0
0.088632	0
0.635452	0
0.045932	0
0.977544	0
0.583008	1
0.615964	0
0.509717	0
0.820905	0
0.943336	0
0.653923	0
0.483157	0
0.426951	0
0.759591	0
0.438980	0
0.938117	0
0.936242	0
0.425934	1
0.666370	0
0.675097	0
0.356151	0
0.822364	0
0.477227	1
0.760674	0
0.645831	0
0.476951	0
0.110715	0
0.784383	0
0.130822	1
0.721334	0
0.457947	1
0.719857	0
0.633056	0
0.775067	0
0.553293	0
0.195862	0
0.850747	0
0.509993	0
0.445123	0
0.176999	0
0.814147	0
0.372255	1
0.481943	0
0.013792	0
0.797515	0
0.834944	0
0.896927	0
0.658193	0
0.252357	1
0.357950	0
0.061866	0
0.788442	0
0.337755	1
0.649606	0
0.930562	0
0.957972	0
0.631379	0
0.587263	0
0.136316	0
0.065205	0
0.896356	0
0.053203	1
0.186480	0
0.170233	0
0.100962	0
0.868655	0
0.486742	1
0.673911	0
0.418138	1
0.650945	0
0.427907	0
0.827643	0
0.199532	1
0.534535	0
0.927990	0
0.726978	0
0.327208	1
0.377130	0
0.424953	0
0.177110	0
0.682325	0
0.836898	0
0.739167	0
0.176232	0
0.935387	0
0.049598	1
0.587952	0
0.702704	0
0.342319	1
0.356290	0
0.158269	0
0.034703	0
0.258768	0
0.116105	0
0.383232	0
0.983221	0
0.002806	1
0.167407	0
0.602398	0
0.507827	0
0.050917	0
0.759962	0
0.678060	0
0.152834	1
0.676227	0
0.348651	0
0.782061	0
0.091968	1
0.712617	0
0.949410	0
0.741107	1
0.786310	0
0.516479	0
0.456350	0
0.882086	0
0.221458	0
0.051278	0
0.829358	0
0.021992	1
0.613828	0
0.605435	0
0.537868	0
0.944813	0
0.474110	0
0.373736	1
0.387915	0
0.690067	0
0.948416	0
0.029516	1
0.068053	0
0.761233	0
0.040205	1
0.729411	0
0.203606	0
0.011588	0
0.751482	0
0.161684	1
0.415976	0
0.303885	1
0.394506	0
0.458017	0
0.888506	0
0.118657	1
0.272988	0
0.108292	0
0.065287	0
0.274368	0
0.306175	0
0.882375	0
0.074911	0
0.026755	0
0.669469	0
0.773453	0
0.421204	0
0.174203	0
0.833212	0
0.789197	0
0.026522	1
0.760918	0
0.749752	0
0.078457	1
0.629120	0
0.612710	0
0.819871	0
0.568828	0
0.290396	0
0.690306	0
0.968681	0
0.623605	1
0.921168	0
0.078300	0
0.980254	0
0.122162	1
0.176153	0
0.597078	0
0.087825	0
0.077856	0
0.530145	0
0.144722	1
0.335427	0
0.528897	0
0.168119	0
0.573370	0
0.630900	0
0.527981	0
0.783598	0
0.928621	0
0.336506	1
0.662806	0
0.774767	0
0.506240	0
0.370120	0
0.601781	0
0.130218	1
0.574595	0
0.214838	0
0.776132	0
0.451370	0
0.174340	0
0.128443	0
0.744788	0
0.643757	0
0.626457	0
0.864700	0
0.020072	1
0.356672	0
0.589361	0
0.397514	0
0.019728	0
0.561160	0
0.410326	0
0.344770	0
0.551887	0
0.561416	0
0.724299	0
0.288973	0
0.761534	0
0.100634	1
0.353233	0
0.782068	0
0.224438	0
0.121219	0
0.325094	0
0.853240	0
